"alpha","beta","gamma","nu"
"1","-0.858537040843384","-0.635008191494454","0.0509501984666108","-1.84231052037934"
"2","0.442059608712749","0.483136207185869","0.610049050615591","1.56134458524060"
"3","-0.677558058960695","0.0662692065337398","-0.382899288653879","-0.290863156110115"
"4","-0.131371092389330","-0.272375120640360","0.236014527421763","-1.39191910728563"
"5","-0.0964717524123252","-0.518220810745654","-0.856003499435771","-2.44683535360732"
"6","1.08911972737205","1.93521306549706","0.524102711699155","2.78610141108080"
"7","-1.68954460492343","-0.597078518689808","-0.917554774443997","-3.05490495858445"
"8","-1.60410168982327","1.30583885906132","-1.27267395801146","-0.56738768814666"
"9","0.388003401458638","0.606704090816706","0.411479971115704","0.547036981783246"
"10","-1.18627516923697","1.35290170809548","-0.726368423231062","0.654130149992362"
"11","1.36158034858305","1.25527052799647","-1.92033851754899","-0.639892344452592"
"12","-0.373238037410251","-2.39526861235892","0.775231517099553","-1.79582326951383"
"13","0.829442564030826","-1.32151425341180","0.180433583660831","1.61859613042241"
"14","1.24214036183188","-0.72184061823859","0.0116728637323093","0.159098079638506"
"15","0.472119344448709","0.412509884606912","-0.187580099283163","-1.26416845476004"
"16","-0.999825331329475","1.67366279074739","-1.31475338252511","1.33918764494767"
"17","0.482057067284516","-2.29186626032530","0.177489437939375","0.0696071006602551"
"18","-0.994163752512545","-1.16162098198748","-0.94742344013188","0.393158035763781"
"19","1.37754963392355","1.46520145080672","0.459667907299638","0.797422007719654"
"20","0.428110400195151","0.617252487313666","0.258093622628078","1.27315455478416"
"21","1.24773514705134","-1.53883273094293","-1.50392501655154","-0.538271164045967"
"22","-1.17351924044555","-0.560782984813642","0.335237905948357","-0.582960968469959"
"23","-1.12672024709093","0.218187930110718","-1.18250097375865","-2.68508329010681"
"24","-1.01808583353937","-0.582928377703256","0.519809941161729","-1.17782160059446"
"25","-0.490250451021309","1.11642888849682","-1.39927822550531","-0.678837187237767"
"26","0.0348793983220176","-1.82129313181225","-0.302567715041975","-0.870220533816367"
"27","-0.81689607903415","-0.103177587001111","0.0441278972354286","-2.59351713650627"
"28","0.0131792436559785","-0.258247137623534","2.31016763921189","0.160537395091566"
"29","0.785304710435282","0.482796955653866","0.522117492335146","0.558755792443022"
"30","-0.0490701783752639","0.43915417435437","2.01756463051446","0.84293059058403"
"31","0.99815725213825","-0.850995854337518","0.919660838245137","0.89436396266095"
"32","1.24335948075589","0.069762114907391","-0.0877011847510906","0.726558432679711"
"33","0.406208823940735","-0.922235257311414","0.229863122679156","0.0328712297570592"
"34","-0.573962398838348","-0.398261058141973","0.204265285801255","-1.83166864638339"
"35","2.12208293244795","-0.541330863263007","0.297625728388515","3.23036837850266"
"36","0.108604654914648","0.852612826570434","-0.100553868334529","-1.73857512024341"
"37","0.299874457591892","-0.660580734358793","-0.203878187249835","-0.900297084669937"
"38","0.849690318334276","0.614566492389391","-1.00690024688326","1.26353102504507"
"39","0.0846774488334124","0.150179578137460","-0.627851206246673","-0.354436694504648"
"40","0.968941841824052","-0.664183607423862","0.71018922858343","0.497658967805484"
"41","0.388978221772504","-0.295450225319846","-0.495957963816717","-0.378663553885502"
"42","1.40773428662942","-0.735610336764895","1.1860790525298","0.475062646069116"
"43","-1.42998196626592","-0.480683807403626","-1.32457246139874","-1.91922083901457"
"44","-0.807577112512511","-0.09897608892087","-1.57324815148297","0.259850296452104"
"45","-1.10071311205597","1.57964747473143","-0.373437511959349","0.350630724395854"
"46","0.393224595646347","-1.62759567703943","1.18987108669334","-2.51692119835922"
"47","-0.250341981325362","-0.743657116275858","-1.18087101780318","-1.03293456988169"
"48","0.660985217550098","-0.221809721389233","-0.599691297384593","0.230814263768991"
"49","1.13713214128124","0.260186570092331","-1.15889802267840","0.102647843962786"
"50","0.523858488799494","-0.370211057219368","0.197685144275716","-0.205330850039024"
"51","1.19829843201175","-1.86436219432261","-0.277614723902074","-0.494163208024441"
"52","-0.89580814434134","1.38483480667947","0.963351297439695","0.0906808150215316"
"53","-0.453762652786747","-0.861608132745862","-1.93232356751080","-1.25926277710397"
"54","0.136334772210399","-0.8886371167926","-0.348984037411344","-0.67255418093459"
"55","0.245285232191449","-0.733887908675052","0.924539859615736","-2.49237987176417"
"56","-1.11649487660764","0.0293228732606094","-0.318165569540382","-0.112789180449670"
"57","0.0209368576644273","-1.01813932311783","0.918146957115743","0.3750996793757"
"58","0.321156816589551","-0.339553160748762","0.557183087672316","-0.369197788045633"
"59","0.932439935740272","-1.52420395936193","-1.12376676849262","-1.08179768726218"
"60","0.936068368204052","0.52847595561984","-0.0498359480587184","0.879730838480946"
"61","0.455692276661042","-0.686944676931294","-0.654270853889516","-0.161935859100823"
"62","0.811466924445162","-0.479106797609542","-0.284158620102791","-1.43024328211908"
"63","-1.17903460405241","0.268778054507061","-0.611051081233054","-2.07940697120673"
"64","-0.88536846817148","-1.18974005811357","0.819137795064747","0.374321998354838"
"65","-0.533820554693846","0.910605854147543","-1.08788775796635","0.311833931602006"
"66","1.68811076804826","-0.235707285649031","-0.880743043041713","0.0781362818630305"
"67","0.99888056872709","-1.28601155614840","0.858012313809155","1.86685480181833"
"68","1.1520566702921","-0.477565159155958","-0.812612037738577","0.319401649986113"
"69","0.206413524645410","-0.138775598270472","1.50229840732002","-0.341801393609891"
"70","0.261693815485333","-1.45877365724143","0.837269952940109","0.770890400549993"
"71","0.83275956044118","0.928265906687332","-1.05848994880686","0.502058084059298"
"72","-0.65381797595704","1.14871786087239","0.199691120263998","1.28544733351880"
"73","-1.34154617478843","-0.512748401590405","-0.386730780370069","-2.81850419125145"
"74","0.616544613676483","-0.170497050570693","-0.751421904331659","-0.0961900470791823"
"75","1.41321273644420","-0.092797353563924","-0.747026002696944","1.48422247092318"
"76","0.415392621319558","1.14852053823974","-1.40723700942912","-0.963568312870444"
"77","0.605862184111955","0.333252205309673","0.550162379027523","-0.736697626807554"
"78","0.422283538647796","-0.257668303529804","-0.0328783844785010","2.51036457204233"
"79","1.33884324090262","1.46437418956630","-0.223521660347674","0.010525383278293"
"80","1.97975106414325","-1.14684277115154","1.18222829177909","-1.37879717696712"
"81","0.0489658242867833","-0.157105582831893","-0.069307675972811","-0.794638200218142"
"82","-1.80040838697365","-0.0785081633864886","1.02460691126508","0.192158158158997"
"83","-0.388630409840356","-0.816314475450811","-1.36940742368979","0.683779204872034"
"84","-1.79813261738225","-1.37287006033582","0.877705196769283","-0.882576708638396"
"85","1.41297177786079","1.85164067146487","-0.0169782553008112","0.860631594629973"
"86","-1.03416224486379","1.66086699944664","-0.180633699886112","1.29817558620385"
"87","0.765179168188084","1.49844347862339","-0.97361321298091","0.278351547991460"
"88","-0.449026829509659","0.0587656110280602","1.79781531341627","0.739047645236947"
"89","0.357669112834013","-0.959654287029604","-0.528599859452095","0.722331488419763"
"90","-0.38088062003186","-0.236476595783587","-0.24905542671412","1.71303706335133"
"91","0.0125208445571115","-0.320014336308496","0.128243874435578","-1.36338030740287"
"92","2.01597519083653","0.229003488406860","-1.31824300239507","-0.479959374941049"
"93","0.939291636871399","-1.12018768661404","-2.46452514493793","-1.52985717764667"
"94","-0.450161402060765","-0.930914741556764","-0.718523475397768","-0.863998272376969"
"95","-0.999620971306309","-1.57833243867249","1.34606261054395","-0.780859505183453"
"96","-2.0764546068347","0.840165729158586","-0.908421540406823","-1.38630419886208"
"97","-0.792597022974846","0.102382073570997","0.310517790344576","-1.67051078672900"
"98","1.10158970810130","-1.05241671698665","0.642396115637534","1.64702974394104"
"99","1.30831418978964","-2.79779370556524","0.596308421518308","0.777693277288256"
"100","-0.75901593693309","0.902845309270798","0.0594998658871092","-0.190729076834126"
"101","-0.72107853859762","-0.307454099733705","0.879706317012265","-1.21519972140475"
"102","-0.216668159692693","0.512027617502002","1.09701810563929","2.04783867663929"
"103","0.834615790353272","0.751518843864544","-0.220453356502173","-0.0232105946841040"
"104","-0.609956477953315","-0.626427620666357","-1.46201316927489","-1.43984089818997"
"105","-0.359278513591716","-0.346575275520229","-0.294303688569757","-0.242733630436808"
"106","-0.476149503512593","-1.55263402259462","0.163383362913206","-1.43212454652179"
"107","0.360016975480545","-0.635746057778307","0.48965834705885","-1.01445105691088"
"108","-1.69003200689174","0.552941891085898","-0.568439152197208","-1.01895440024060"
"109","0.184491201188639","-0.00713678627544276","-0.709419894671333","-0.286200001998767"
"110","-0.379913701374038","0.73189242612968","-1.24656605606523","0.893239686238016"
"111","0.522109156285719","-0.461962822980066","0.289878225690945","-0.721105330514503"
"112","0.769675127017051","1.03867342859147","0.213939398476013","0.723527879400613"
"113","-0.0604510143851814","-1.93459089764462","-0.609606192043308","-0.969712617922093"
"114","-0.00725816862369634","0.644485409111066","1.25924764947358","0.777344765207546"
"115","0.337524421814679","0.338898985750309","0.293937973324573","-0.410086280323407"
"116","0.18688907192242","0.689548924177005","-0.189730699447092","0.562426926503037"
"117","-0.858243735293823","0.177867684102429","-1.15621019932482","-0.885950036622785"
"118","0.0868048656051026","0.136123845119047","0.440101248475573","-0.284917712023603"
"119","0.237784560777728","1.20218350811908","-0.0248772323138197","0.0115474186536757"
"120","-1.40216125031849","-0.507529873088964","1.98261267804718","0.399706301366428"
"121","0.67505681941008","0.632333537622981","1.51330607357208","3.3177693049025"
"122","0.707760170610745","0.862435173026606","0.586021417528664","1.18456175851274"
"123","0.750479311690022","0.460132643851707","0.978938710573307","1.58040468517968"
"124","-0.184661569281070","1.02558093358234","0.75500842740789","-0.57956610744456"
"125","-0.71676886112031","-0.94816934129112","-0.37566662668285","1.07157716396343"
"126","2.12944043290026","0.37113933598393","0.320115971315168","-1.97095123025635"
"127","0.304719412404298","0.407475401693384","-0.276345127209726","0.405868065456339"
"128","-0.855107186765175","-0.48902384815708","0.316679354457111","0.421302180087191"
"129","0.751525250874607","-1.16372781331239","0.576933063073732","-0.379356681127007"
"130","-0.253093846539518","-1.75253001624674","1.34058229597550","0.838196658776628"
"131","0.358297366407397","0.74448120445434","0.555672465707413","1.31161732726628"
"132","1.50473101253818","-0.375605345208652","-1.14470036509402","-0.244600823030908"
"133","1.06668836018564","-0.284925074683613","-1.34816280540330","0.0195728935416894"
"134","-0.755499007742203","-1.07514195206204","-2.68442867722140","-1.29995912507207"
"135","-1.80543427845125","-0.913807166177938","1.29727035967780","0.706222800878598"
"136","-1.08891580449433","0.296848600631396","1.50867719172889","0.0733021483316909"
"137","0.0794954044664312","0.375550535153125","0.529628094875121","-0.262785620568303"
"138","-0.230110194161475","-1.36571719986324","-0.629964085429557","-1.17478130170164"
"139","-0.661904911476687","0.694114478341103","0.414301225541374","0.397985717145374"
"140","0.0182172966042713","0.889411245712944","-0.585333366477653","-0.297690435454867"
"141","1.17885886777205","1.61737543308322","2.09300580774351","0.725174198142352"
"142","0.620698304490595","0.0176071876714293","-2.45690155691741","-1.05517000886066"
"143","0.0514524023308082","-0.472380138880299","0.287119981671409","-0.547305563451197"
"144","1.44263799474257","0.203745832983827","-1.07336090826010","0.455739763812219"
"145","0.232253647898044","1.30951716932561","-1.56910626743826","-1.64515781947881"
"146","-1.41774527554512","0.145361661489708","-1.59921600834957","-0.965562033168237"
"147","0.36412586383074","2.41260260182615","-0.0945259769576803","0.8391383633862"
