"alpha","beta","gamma","nu"
"1","-1.60781816451203","-1.27261623360676","1.63297916229501","0.189106009971209"
"2","-1.48150288106164","-0.429219506440601","-1.50998862520635","-1.27786671529304"
"3","1.7929536105093","-1.64340684503164","-0.487980027628786","-0.0976804999342678"
"4","-0.0146734439554207","0.889541929653206","-0.876492183254047","-1.55921741255297"
"5","-1.48138764285757","0.634141746976904","-0.696564266589641","-1.88415462157385"
"6","-0.432790522710179","0.0381703624478999","0.0309262524309105","-0.277120110342603"
"7","-0.229153726674236","0.210363160797456","-0.357431056530281","-0.79653932083618"
"8","-0.0264512732640875","0.582991819708635","-0.331320653932816","-1.62943647527242"
"9","-1.09393572252955","-2.0672588890304","-1.10712577486063","0.226207768843884"
"10","2.94498538742835","0.953717115292666","0.404707701855534","1.37652908019642"
"11","0.58998439060511","-1.51754425066654","-0.791487162167643","0.654501213209118"
"12","1.35556958940978","1.16462275163901","-0.709784630690085","1.6237135175837"
"13","-0.217348180538997","-0.41024604489904","-0.245091558881254","0.197739163289692"
"14","1.00608117755930","1.49217153377330","1.56159815960566","2.61798224538095"
"15","2.65557078410127","0.576735307533184","-0.104416352556331","1.40329209184804"
"16","-0.700630092235386","-0.536879432902036","-0.346118618847918","-2.00019000361413"
"17","1.62237290539766","0.85982146118624","2.10202306500476","0.53255293175286"
"18","0.0126201997642829","1.4359300080582","0.143542714973455","0.0863273820266284"
"19","0.230522765856539","1.49620245075057","-2.27561359144892","0.396147805002773"
"20","-2.29620914156237","-0.498774597640534","-0.205235595875637","-2.45128600723497"
"21","-0.000617128737056856","0.828115137657176","-2.15111135851165","0.308574688813318"
"22","2.57033037376965","-0.746240013512012","-0.753152494698507","1.31845940824474"
"23","0.218425780617156","-1.44098954290156","0.604257879285868","0.698436317988139"
"24","0.308005730892992","0.822559311119042","-0.492816457734388","-0.487747067252661"
"25","-1.51642429582882","0.722273820589736","-0.211109955396547","-1.27764266393568"
"26","-0.37592028402386","-0.375503119854224","1.70155252677609","0.0192309812505468"
"27","-0.398089169019373","-1.40450140969021","-1.24827241207189","-0.557621187279554"
"28","-1.55181065087905","-0.0242795943255078","-0.492538879484438","-1.67187951664451"
"29","0.909722179373439","-1.01859952835083","-0.38115647207925","-0.266192101122310"
"30","-0.711721925022952","-1.48684868425971","-1.03052737085974","-1.55840084089994"
"31","1.11794372938754","-0.583240114437852","-0.253535354752959","0.326095567310446"
"32","0.322658313510899","0.758436048168612","1.72126589235748","-0.344598008808889"
"33","-0.493481074082509","0.0460356790185237","-0.707292124904772","-0.316154284881736"
"34","-0.0604272090689977","0.996937755813062","0.932573082144961","-0.521519728854738"
"35","-0.618016920990882","-0.277130929211429","-0.859963912426023","0.870663543063532"
"36","-1.29900633285308","-0.461568115294596","0.780911173298115","1.77640392427975"
"37","1.03292110208491","-1.03289394140294","0.75240099645581","-0.621063255308509"
"38","-0.468667668717322","0.000783731047452326","1.20421386169319","-0.862592657910196"
"39","0.264318134963073","1.01270711759746","-0.0792457320997238","0.596309273879385"
"40","-0.0393594871137790","-1.34827990540688","-1.20050936375068","-0.839494452106788"
"41","0.0917541553059798","1.42587087562","-0.917207799276474","-0.482931801637168"
"42","0.272117712599016","-1.35010272936166","0.965559137407946","0.798930176691252"
"43","-1.12994395668377","-0.186993236728786","0.268937920065785","0.622575102495217"
"44","-1.44497717463781","-0.173152685170562","-0.212592459027433","-0.544292024542182"
"45","0.101718962787442","-0.765832980192354","-1.01947091705069","-0.402213895678913"
"46","-0.484166625119427","-0.540287740495518","-0.181338477036724","-0.741235947978613"
"47","0.478606216901194","0.896124275816295","2.07568435090661","0.753644026957304"
"48","-0.34205513866404","1.01545298025285","-0.0726978410288731","1.20316565023709"
"49","0.279920946891197","0.699355320074187","-0.98261903656532","0.227139106560749"
"50","1.17698485645311","-0.815066409755867","1.01436598083880","0.504172948571231"
"51","1.82551663854065","1.30932353783350","0.496267302931153","1.20577882784577"
"52","0.797899042808164","1.42255450975895","0.390466503196955","0.52570769275936"
"53","1.13445797009954","-0.994968468508773","-1.11314937574996","0.0209242141423831"
"54","0.583247694260083","-0.300017498989318","-0.180824165139740","1.05541567838344"
"55","-0.0721722881020344","0.0196877027582342","0.414848485327764","-2.49225393402897"
"56","-0.994666059324813","-0.805385002358604","-0.598684006407931","-0.540117637930978"
"57","1.36205981031949","0.822480372770038","0.964378062322153","-0.66402419762635"
"58","0.476193037956682","-1.16803896508326","0.904625777494354","-1.01170912697958"
"59","0.917693055570595","-0.203315586809078","-1.01714056930002","1.65145816470718"
"60","2.27122403416307","-0.712555675326063","-0.614279183570566","1.38507027554648"
"61","0.171648459878631","0.601428437412498","0.970218702373652","-0.77574102331959"
"62","-0.618160636895774","0.0966845563524534","0.298934779249452","0.341183467179451"
"63","-0.517094195478367","0.94774457591884","0.0448950596511634","-0.339783307358866"
"64","0.103783898969852","0.238676324186650","2.49904722395017","1.28956989801416"
