"alpha","beta","gamma","nu"
"1","-1.10567557131033","1.26181386720046","-0.323413956841259","-0.97555263759849"
"2","-0.627294787333301","-0.432311548001179","2.06490889494585","-0.216234602314959"
"3","-1.35780412617705","-1.12803288494916","-0.923273757084528","-1.52075373548293"
"4","0.389279663509302","0.1501456730116","-1.49560641973895","-1.14910343556781"
"5","-0.642171256013653","1.49433927528860","0.118616529991519","2.55596092095258"
"6","1.72671814089907","0.00902652047226201","0.99575430593793","0.173806676617471"
"7","1.40097863770224","0.525852504917019","-0.509538044770691","-0.417649736073662"
"8","-1.63669080197009","-0.375677593521896","0.408202299077828","-0.427836147312366"
"9","-1.11180917334193","-0.381482597970911","1.45645053603673","-0.812134475283975"
"10","-2.77346264498812","1.27736209788845","-0.492393125730461","-1.26766648425053"
"11","0.0188188924206442","0.0460919245592957","1.33541538299864","-0.164205860281943"
"12","0.976395928361105","0.0842648447445196","0.894223963009619","1.98147484491549"
"13","0.442384574070009","-1.24685176723299","-1.61748111140274","0.366478200314173"
"14","0.174112370414145","1.17821762084811","-0.286698976355897","0.363572357275814"
"15","-1.28977427552862","0.68540950537948","0.353289068004715","-1.06503805726770"
"16","0.590608723693596","0.08714989053813","0.699407165639335","1.82712806300947"
"17","-1.50422126749389","0.577497473518879","-1.81728887659519","-0.672743680764518"
"18","1.03410019578863","1.86969372486489","1.31440977881551","1.26297276420963"
"19","-0.00424085467793149","0.479184711552696","-2.36895138712796","-1.40642074155436"
"20","-0.750867253179675","0.704658816923501","-0.210616055587520","-0.437593188504531"
"21","-2.15746944167903","-0.755205811512408","-0.615786657318595","-2.05921719147011"
"22","-1.19163402187071","1.18455715729356","0.327785334483257","0.249879517393488"
"23","-0.975789703248096","-0.358519751267831","1.79751573705057","-0.380794372571775"
"24","0.725937270168366","0.837424215573195","0.163848693208889","-0.485472495800680"
"25","1.36823820859129","-0.719209686721746","1.54491872200268","0.243770286987289"
"26","0.674722859515473","0.167886887503259","0.456231205320086","1.26117360065349"
"27","0.413698873588703","-1.85473232641557","-0.394242177361705","-1.47734780391695"
"28","-0.517101351623352","-0.51885001977261","0.831913738545751","0.0510383862133053"
"29","-1.07652805777574","1.07994808423669","-0.284532501875798","-0.970740709934097"
"30","0.503427896484686","-0.0026724941635147","0.327686849997161","-0.461131999911718"
"31","-0.339719334999300","0.416375822516543","0.434125551993828","-1.57649772820858"
"32","-0.381341814301933","0.857044065703477","-0.674804412577671","0.118035295224348"
"33","0.880227241498879","0.342014140279114","1.31012948606971","1.54827499695788"
"34","-0.225146025984537","0.0612973546435083","0.111036197855342","1.55332018144793"
"35","0.555108190582532","-0.793543120673506","-0.67155574212398","-0.760014631186028"
"36","1.4201483321202","-0.172166437362938","0.151318323717151","0.266056481879174"
"37","-0.253684692880404","1.79179422079104","1.3903421322737","0.808209376158104"
"38","-1.47263282537463","-0.712360845102757","-0.741481709385902","-0.887370926602783"
"39","0.09197027547352","-0.0959628162709448","0.992289858242858","-0.596936011947621"
"40","-0.290906350100518","-0.864079536444805","0.457924273716872","-1.1092836863966"
"41","1.08184802419898","-1.25641813728907","-0.331327639631218","-0.49442152921148"
"42","0.249068232842349","1.31499831948526","1.74150276389336","1.59189299230586"
"43","1.64945249675274","0.0301747530946158","-1.11134903176937","-0.162910957841658"
"44","-0.618427281628851","0.235951805500335","-0.423587637433274","-1.00030841468337"
"45","0.414310186097439","0.59821501472639","-0.62059824871608","-0.838522186734846"
"46","-1.57677906419195","-1.78858537473850","1.06895660195089","-1.50411366109137"
"47","-0.335247590127764","-0.375537243522042","0.333313066428482","-0.0629504069633299"
"48","-0.6003698547547","-0.814844018545558","1.7813157620628","1.73487859131843"
"49","0.114098421963551","0.0985251934897968","0.323724297000225","-2.11288225487408"
"50","-0.0192875252020013","-0.482075045752728","0.35954925704087","0.363508194367218"
"51","1.08406338424125","-0.0552428502789362","0.64794271316342","-1.20151180013955"
"52","-0.385327194187268","-1.12400953628980","-0.75424360524221","-0.579425108505618"
"53","0.580408542037912","-1.20403853397590","0.454979965972316","0.771226681944522"
"54","-2.05592191341927","0.724195772859628","-0.192016736354562","-1.47859720581659"
"55","1.17103753183609","-0.484919559952911","0.825970996565835","2.27007866552343"
"56","1.99343192405943","0.38663581854674","-0.905406285124298","-1.38629872351693"
"57","0.293077044360266","0.00845449046083136","-0.315228199323977","0.531303796017287"
"58","-1.72012432964067","0.29213826940096","-0.0464792853485872","-0.673640878916476"
"59","0.441772359820381","-0.954508054657388","-0.100950612440543","-2.38508914623752"
"60","0.00591323287575278","-0.0702893151586717","0.85962449160329","1.03595147000035"
"61","0.711980296611043","1.30518220957783","1.05898015538078","0.814184525697378"
"62","-1.59121956224463","-0.0544421320107207","-1.41839042207775","-2.14926647276835"
"63","0.238252538705757","1.12942225788799","0.956699000589218","-1.14421899658944"
"64","-0.103044010254993","0.196380221048539","-1.17108861556290","-1.49105109342255"
"65","1.42525939385935","0.821461692337201","-3.28071566015568","1.09118292820540"
