"alpha","beta","gamma","nu"
"1","-0.353858215676952","-0.733441493692597","-0.672952539404982","-1.69510655944158"
"2","-1.07664231130826","0.284413507378307","1.32730056140673","1.78801731150905"
"3","-0.69754244132913","-0.603939362329205","-0.423052396021381","-1.51008093965028"
"4","0.182014998901811","0.417240528422555","-0.0214674747165541","0.54382184588931"
"5","-0.99119073723898","0.625069517584845","-1.08859947778505","-0.331051803734299"
"6","0.350450869287864","-0.350548863993247","0.488038164971754","0.432672467231506"
"7","0.1750593476525","0.163790602787046","0.851164741845853","2.26850243277198"
"8","0.237010092586758","-0.471659713509298","-1.89906131384195","-0.503399047100063"
"9","0.223456385432909","0.161666888736024","1.26881507749307","0.477824079245838"
"10","-1.35718405235712","-0.219216737003972","0.932815223234164","-0.250309366846670"
"11","1.45516120347564","0.745007870361495","-1.78726902341914","0.132135530050996"
"12","-0.724527926187173","0.377402571702114","1.11376657167604","-1.75445260354207"
"13","-1.84783486697777","-0.405775510986988","-0.0414942120972813","-1.09264286168415"
"14","-0.37308323760522","1.94016270307476","-1.53287976432839","0.721921637978575"
"15","0.789870743765098","0.944292735922424","-0.472799155959892","0.527150601020563"
"16","-0.301994248422992","0.447593016168878","0.992038453778244","-0.238827049025082"
"17","-1.50329585989115","0.980478420670169","0.74066035493833","0.684158506142733"
"18","1.55194431496388","1.54168372358392","-0.0209756180430812","1.61050130007145"
"19","0.343708741468184","0.699543489740723","-0.287341796132566","2.65954395884678"
"20","-0.31417166525387","-1.33179228501729","-0.494494425590027","-0.547571529117724"
"21","1.85142719160315","0.480201892056989","1.30921916556248","2.79374184813119"
"22","-0.286182649478620","0.722144379803556","0.239014485915129","0.436313581134284"
"23","1.07001837483410","0.94970666652720","0.63351424702903","-0.564060138605843"
"24","-0.00397435410869526","-0.739150694595396","1.07834239086394","0.478318680636304"
"25","1.75075099665485","-0.0196242652647410","-0.030381172110005","0.152830580780886"
