"alpha","beta","gamma","nu"
"1","-0.254352468493975","0.576634698096716","1.1280981165883","0.31376740264056"
"2","-0.586184138703787","1.71416713925969","-0.97527650795351","-0.115072778657723"
"3","-0.084236785306694","0.872807127598471","0.186335220966882","-0.414125705600185"
"4","1.57161667555503","0.268194780802377","2.73391929414935","2.41699707540461"
"5","-0.583030754917218","-0.497855778540551","2.13021761857180","-0.452480511410961"
"6","0.154150424698048","0.156578030922944","-0.268030154641633","-0.99833103567135"
"7","-1.70901114639857","-1.25206024643082","-1.08682197693623","-0.227629651594962"
"8","-0.410695038278191","-2.50714791437835","-0.796459271600653","0.238590498146121"
"9","0.439209965003952","-0.662262357617933","1.11777048970262","-0.473541372786045"
"10","-1.59493959641109","-0.369585688522463","-0.91286937818515","-0.878256300685864"
"11","-1.44399360159721","0.207185233431258","0.174885241627883","0.288631348356458"
"12","1.20248581924628","2.06607351937953","1.24009945357315","2.17303938974861"
"13","-0.77750278763098","-0.308457902103648","0.675386991133047","0.214998887315316"
"14","0.596544935592550","0.268578620669984","0.384039034868779","0.281844575976437"
"15","0.428391547607379","0.503576282727421","0.477449046187472","0.597378264432187"
"16","-1.40370043303271","-1.17324484703777","0.766219184317672","-2.93291698892016"
"17","0.314462708169807","-0.0859291651948944","-0.512915434266585","-0.202672533856805"
"18","0.595298516336007","-0.580054749325362","-0.00435642951730348","0.464210062425777"
"19","1.04753584978978","0.0439628674538804","-0.132393681324268","0.714176577148274"
"20","-0.917911354526882","1.14784417907648","0.466489775117691","-0.444034766109945"
"21","0.749904764102656","1.76795827704630","-0.203606647401286","2.0177670700823"
"22","0.143426232970128","-0.0995571084280006","0.371402386769024","-0.479271749919864"
"23","-0.330488275244631","-1.19256778939429","-1.36253254173584","-0.5564007067774"
"24","0.449975157991866","0.763195359049481","1.06331535916098","1.30962375215341"
"25","0.894316049708628","-0.999022132987864","-0.674385106408008","-1.16793098852966"
"26","-0.727751473934644","0.329346085761756","-0.263211062508790","-0.62427619313224"
"27","0.0806997789934785","-0.894721898489168","0.599149166173431","0.537611030044425"
"28","0.486211799828626","1.25724435962672","-0.923018224805056","1.04991630327308"
"29","0.0788147184772994","0.323694604307952","0.183999653602196","1.79282910761185"
"30","-0.956804872799988","-0.566707707064643","0.74852318735143","-0.230537821846285"
"31","1.36246775901045","-0.236043553990592","0.0999719073174627","-1.10848965818508"
"32","0.201535653399208","-0.755796839789505","0.325013729260924","1.08719987302975"
"33","-0.126584530129801","-0.264688789202518","-0.659308777134632","-0.565209522743139"
"34","-1.31309757229943","-0.929415658641253","-1.25593975179806","-1.00848667071728"
"35","0.868882347107367","-0.236905442067084","-0.92624994682436","-0.862292019946999"
"36","-2.2671205738266","1.64312701963678","-0.479457249122763","0.534283093052375"
"37","-0.830637028502124","0.258434617407577","-1.58877371274182","-0.68307314385062"
"38","0.341065549765472","-0.953720770437559","0.451730962171493","-1.05293575624896"
"39","0.192600523660731","-0.590456854382038","-0.0488080797637761","0.639696900619871"
"40","-0.918215720208704","0.58673918861996","-1.40948115715873","0.0996686019827476"
"41","0.673721595771689","0.330605580061368","2.12271986103320","0.631631205229221"
"42","-0.964359774461726","0.257702684096161","0.478101336818517","-2.49509684584484"
"43","-1.18742639427682","1.02348254813340","0.383056697454501","1.39500431722102"
"44","-0.858030191064418","-1.08861830693144","-0.787214731851783","0.428510989761587"
"45","0.741467249675957","-0.533099897433292","-2.11626727247369","-0.0736825064116996"
"46","-0.0569308025455452","0.960173995777931","-0.639435700882964","0.923266852276392"
"47","-0.520093907416506","0.190219228088079","0.338273156735817","1.03524961721578"
"48","1.63170464749555","0.260749717629024","1.06727293708397","-0.418473360669984"
"49","1.14308978935200","1.25881994061387","0.363214878138809","1.30672608577403"
"50","0.294118258976991","0.0604448304431326","0.00441699414577538","0.326168641976601"
"51","1.10500526057462","-0.449250671490124","-0.626020203431902","-0.394547883265688"
"52","-1.98670370241166","-0.838378308568871","-0.795577114650966","-1.72853925609718"
"53","-0.558040539198256","-1.94439976522418","0.459940191851041","0.33725825399506"
"54","-0.372647695574228","-0.191570688851560","-2.69886161668137","-0.79319357270622"
"55","-0.546689307610294","-0.567060080518201","0.0257072134035066","1.76744704466503"
"56","0.811350902910747","-0.417448664908963","0.721396395193444","1.12391854950438"
"57","0.062956425937747","-1.1970553307334","-0.258795857049986","-0.532708623021958"
"58","-1.45671211439530","-0.89571553833571","0.750419936048225","-0.0544573019716523"
"59","0.548753582880564","-0.0809638754837206","-0.150154636462504","-1.19338371234549"
"60","0.857994008305188","0.483895241422886","0.406790272383359","-0.0280992230833711"
"61","-0.833166003134497","0.904103982318627","1.39254810312958","0.94746521096589"
"62","-0.555564041076242","0.902768052657073","-0.970561343073842","-0.103426795609545"
"63","-0.494642214150912","-1.53142691888515","-0.411929663418235","0.834012786407851"
"64","-0.0804438525809838","1.25038360229372","0.261107270364955","0.452335030755584"
"65","-0.84301035945325","0.0890694675580834","0.263973048034193","-0.407483003636285"
"66","-0.504489385066141","0.763312200281907","-0.90076580521145","-1.43432278967397"
"67","-1.28615803090043","-1.37364753725943","-0.143660912911210","-0.490908609482525"
"68","0.703574652906042","0.927796772364506","-1.03854989425910","-1.10513794359199"
"69","-0.735146380715292","-0.465051682230272","-0.497670550830853","-0.757828877340131"
"70","1.29946340346394","-0.777325912798235","0.82834398369782","1.23211308205308"
"71","-0.402596204395853","-1.48561725720577","-0.764912158875422","-0.0809307936304602"
"72","-1.67402521598506","0.849640729112317","1.22038058093792","0.680999947106336"
"73","-1.62496703763122","-0.904387371062872","-1.55090599101877","-2.21930894887826"
"74","1.07431019057217","-0.0340812122023129","0.348353502414313","1.84413673394309"
"75","1.01193249027579","0.442544482966131","0.637036710887313","-0.237455688392967"
