"alpha","beta","gamma","nu"
"1","-0.121715794878544","1.26464236899180","-1.65304330567242","1.48541144872384"
"2","0.462651947424722","-1.46589393232568","-0.916744240388132","-1.06266554191242"
"3","-0.222898200492902","-2.06728073929904","0.37363187541766","0.559531716770581"
"4","0.699751002176557","2.05810808510592","-0.728569977646487","0.107402409138567"
"5","-0.86251011919749","0.195565298409223","0.915017949165658","-0.462620313083514"
"6","-0.145211834309523","-0.139403297654204","-0.300503046163403","-1.21477047898729"
"7","-1.98927277407687","1.35594721881179","-0.637970651788017","-1.247520433274"
"8","-0.99952586723857","-1.26014082417882","0.556168938552181","-0.324819633122792"
"9","-2.71312081118562","-1.58136096732673","-0.470740050524199","-2.70558498951"
"10","0.103355233149332","0.841717731613192","1.62982255097001","1.69945631750372"
"11","-0.486082524186882","1.02176756367873","1.36305574750540","2.71765106019801"
"12","-0.130845241454297","-0.502736509172316","1.89066271123381","0.74384566786323"
"13","0.564782190254196","-0.70909989153568","0.220146944110587","2.01900784536289"
"14","-1.98298333479576","-0.364134689026516","-0.554967981934379","0.289898259652952"
"15","1.48621099600583","0.145829874026386","-0.8094225844583","-0.691589283638575"
"16","-0.388547303136437","1.91491244313656","-1.53898311288271","1.36639198067950"
"17","-0.061678693718536","0.364014234509651","0.894998965791564","0.300205718645722"
"18","0.116103297956414","0.486310733814912","2.02445610514930","2.48634002483202"
"19","0.190697823150518","-0.0115964655572009","1.33338969162357","-0.453213601018295"
"20","0.95952297369782","-0.537145520511773","-1.22569042659005","0.894462345495494"
"21","2.25691540755150","-0.55160473110736","-0.541281096276416","-1.5132672319933"
"22","-1.73571757456644","-1.52739451649788","0.352221662300734","-2.26278225229843"
"23","0.942583703781134","-0.804581605297897","0.263915800442910","0.613738655844619"
"24","0.365948932620552","-1.78993529913611","-0.353642878447279","-0.0764923266245653"
"25","-1.19025017182455","-1.07127184998010","0.802557048597649","-0.0873457147390329"
"26","0.385334846493762","0.182934168935042","1.11098829031316","2.03916816973848"
"27","0.275921686861307","-0.49707945089098","-1.02161938093572","1.35734393604954"
"28","0.127393581241425","2.90806250408363","-0.495322046853125","-0.368020427705837"
"29","-0.307191365755601","-0.663076662897057","2.57948128563647","2.29406759828654"
"30","1.29431433645373","1.44907413203639","1.20825168735243","0.148758918882851"
"31","0.782731703285618","0.399814405194746","-0.583987565159492","-0.772479587559197"
"32","1.00523460239852","-0.103374276915415","-0.431463789068356","0.406169061597324"
"33","0.367327498351074","-0.639597813041781","0.618688320534144","-1.06672217697290"
"34","0.232692657812085","-0.788174650657148","-0.625804212373885","-0.716270418686753"
"35","0.261167086101593","0.440892822117941","-1.04004243430886","1.46161840828037"
"36","1.71768599822515","-0.370665007533061","-1.12551197111648","0.0474665497486593"
"37","-0.766436908424694","-1.74565411684598","0.478446956406738","-0.112322962197414"
"38","-1.11273022493370","-0.517882644729913","0.290943403441388","-0.750141448502854"
"39","1.26400726788834","-0.592600811681375","-0.0818190854371967","1.14453211276057"
"40","1.12765675821942","-1.22007083292968","-0.316304176085168","0.280660118727694"
"41","-0.259811612666783","-1.26034454701736","0.710347521083157","0.395185349926005"
"42","-0.864339850495505","-0.249839253677317","0.175274487473236","0.86133430819342"
"43","-0.888306911831775","0.204166190671869","-0.993914900668044","0.165183473751186"
"44","-0.649258289063792","0.496229505212729","0.354815162639787","0.0215795718388302"
"45","-0.544262575368637","-1.32531701782193","-0.742227129147562","-0.235353549477335"
"46","0.0988700523108916","0.0508900549509601","-0.795663745927761","1.12612205461587"
"47","1.09023932825006","0.331850320761407","-1.84041964192016","-0.391933653787248"
"48","-1.70773733444330","1.52745629806426","0.728267253634284","0.641355259918924"
"49","0.188944983065744","0.843437041574056","1.21727917667271","1.40273632369487"
"50","0.578256257840423","-1.74324068046517","0.244251714039042","-0.492341353448142"
"51","-1.10696664591993","-1.27422181058839","0.260964293075161","-0.368246435542239"
"52","-1.96773375769821","0.572731397098541","1.17065270471590","-1.26481234601682"
"53","0.185985263066094","-0.604623786805409","0.352518868757151","2.23871642638605"
"54","1.51972918996849","0.487986778898121","0.80980624941978","1.45378082315921"
"55","0.93308946009899","0.141672886740838","-0.52171284031384","-1.08304567535221"
"56","-0.551758853594056","-0.265148931640273","0.284699548620859","0.795179130048456"
"57","0.79107162418284","-0.45480131523445","1.36775305068643","-0.123006370255997"
"58","0.99676889113348","0.830239295417672","0.649825083198384","-0.128572263259747"
"59","0.582127220728927","0.508889152556194","0.117617198751601","1.20590369431126"
"60","0.407605653332095","-0.680624369057202","-0.183809389691453","-0.167886921345737"
"61","0.337833328786642","-0.523194346850747","-0.244104350647483","0.510979147476003"
"62","1.19991040779475","0.0723755173401429","0.842279846340696","0.0986990252456944"
"63","1.20972952052471","1.38661704590612","-1.23371652292629","0.0631827210070037"
"64","-0.201216363731037","-2.36750093486390","-0.264170527103168","-1.62057694374648"
"65","-1.51256827335322","-0.386149156248847","0.175893097388764","-0.752395501277611"
"66","0.969193262398268","-0.114496488567267","-0.0804878414346919","0.672143240749783"
"67","-0.24893093999002","-1.62120279902069","-1.66039646357067","-2.40475183996674"
"68","1.03032887225238","-1.92091449257143","-0.570457585869739","-1.33942262992866"
"69","-0.154825588195879","0.225314175209588","-0.0418588025129054","0.105875008883026"
"70","-2.28903818272376","0.490100696087846","-0.358093322673584","0.97680897996371"
"71","-0.158876423062684","-1.13866872601827","-1.84268838556758","-0.710109633589309"
"72","-0.566769061000301","1.15168105400344","-0.211194416331449","1.13155660442215"
"73","-1.02283884228870","0.486520455721771","0.372887462651783","0.408967302429035"
"74","-1.55960111303732","-1.25680607804498","-0.318094311655089","-3.2971412852045"
"75","-0.449141258126732","1.03095962212496","0.293540004874725","-1.02115000827255"
"76","0.35049417850872","0.50854209358514","0.503529792349504","0.175870865814883"
"77","0.223749446139577","-0.254812998534171","0.968783957277968","0.651932899643437"
"78","-0.93776083564653","0.509462534902239","1.37658946731339","-0.870756984907996"
"79","-2.35960029640515","-0.332195233934773","-0.331618606151555","-2.38016065783142"
"80","-0.0695491531264739","0.158087775757340","0.219492170884110","1.49341618638486"
"81","-0.8331713666779","0.0919843213529958","0.0518609696761356","-1.11710421433769"
"82","1.16361131315801","-0.293601385778932","0.0807984875119","0.461281391552992"
"83","2.01783268359928","-0.442991801359284","-0.895236289267432","-0.67334158489175"
